SM Group,SM Title,SM Description,SM Type,Line Color,Fill Color,SM Latitude,SM Longitude,SM Coordinates,smapsID,SM Group 0,SM Group 1,SM Group 2,SM Group 3
"K Jernvej 2, 6900 skjern",Overlay,,Polygon,#FFB124,,55.959679148,8.495600063,"55.959679148,8.495600063 55.959824788,8.494996566 55.960013967,8.494301874 55.960110058,8.494366247 55.960001956,8.494803447 55.960039492,8.494798083 55.95967014,8.496249158 55.959631102,8.496200878 55.959611584,8.496235747 55.959605578,8.496249158 55.959541016,8.496501286 55.959479457,8.496740002 55.959470448,8.496782918 55.959500477,8.496825833 55.959529005,8.496839244 55.959449428,8.497147698 55.959411892,8.497120876 55.959374356,8.497260351 55.959216703,8.497906764 55.959255741,8.497925539 55.95918217,8.498201807 55.959143132,8.498177667 55.958889385,8.49918886 55.958866863,8.499242504 55.958826323,8.499290784 55.958790288,8.499280055 55.958653654,8.499183495 55.958638639,8.499186178 55.958623624,8.499239822 55.958551553,8.499172766 55.958571072,8.499127169 55.958401405,8.498987694 55.958398402,8.499030609 55.958263267,8.498920639 55.958263267,8.49888577 55.958164168,8.498805304 55.958194198,8.498695333 55.958766263,8.499145944 55.958890886,8.498673876 55.958944939,8.498692651 55.958998991,8.498445888 55.958952383,8.49839192 55.959027519,8.49808379 55.959126615,8.497716327 55.959197184,8.497759242 55.959227213,8.49762245 55.95916265,8.497566123 55.959287271,8.497043093 55.959092082,8.496871431 55.959098087,8.496825834 55.958928422,8.496683676 55.958892387,8.496715863 55.958829325,8.496659537 55.958874369,8.496479829 55.958935929,8.496528108 55.959006499,8.496235748 55.959032024,8.496249159 55.95905905,8.496149917 55.959035026,8.496131141 55.959109191,8.495828316 55.95924732,8.495965111 55.959100928,8.496535081 55.959420737,8.496771116 55.959552864,8.496254791 55.959246231,8.495959676 55.959176,8.49589001 55.959085845,8.495811391 55.95914163,8.49561884 55.959581555,8.495964844 55.959586059,8.495940705 55.959686655,8.495932658 55.959755721,8.495645662 55.959679148,8.495600063","sm6de2175f",Skjern Tarm,IDVERDE NYE,"K Jernvej 2, 6900 skjern"
"K Jernvej 2, 6900 skjern",Overlay,,Line,#1F49FF,,55.959288773,8.49704041,"55.959288773,8.49704041 55.959179166,8.497469564 55.959177665,8.497480293","smda69d9ca",Skjern Tarm,IDVERDE NYE,"K Jernvej 2, 6900 skjern"
"K Jernvej 2, 6900 skjern",Overlay,,Line,#EB0920,,55.959000493,8.498445888,"55.959000493,8.498445888 55.958943437,8.498695333","sm750a0904",Skjern Tarm,IDVERDE NYE,"K Jernvej 2, 6900 skjern"
"K Jernvej 2, 6900 skjern",Overlay,,Line,#EB0920,,55.959625096,8.495932658,"55.959625096,8.495932658 55.959595068,8.495932658","sm8bf205e5",Skjern Tarm,IDVERDE NYE,"K Jernvej 2, 6900 skjern"
"K Jernvej 2, 6900 skjern",Overlay,,Line,#EB0920,,55.959159648,8.497566123,"55.959159648,8.497566123 55.959174662,8.497496386","sm5df5dce8",Skjern Tarm,IDVERDE NYE,"K Jernvej 2, 6900 skjern"
"K Jernvej 2, 6900 skjern",Overlay,,Line,#EB0920,,55.959704673,8.495511551,"55.959704673,8.495511551 55.959682151,8.495600064","smebdbfcde",Skjern Tarm,IDVERDE NYE,"K Jernvej 2, 6900 skjern"
"K Jernvej 2, 6900 skjern",Overlay,,Line,#EB0920,,55.959159648,8.495626886,"55.959159648,8.495626886 55.959186674,8.495648344","smd44e57cc",Skjern Tarm,IDVERDE NYE,"K Jernvej 2, 6900 skjern"
"K Erhvervsparken 7, 6900 skjern",Overlay,,Polygon,#FFB124,,55.954715484,8.51316262,"55.954715484,8.51316262 55.954696713,8.513163962 55.954672687,8.513163962 55.954614875,8.513130434 55.954524026,8.513071425 55.95448198,8.51304058 55.954469216,8.51300437 55.954469967,8.512948044 55.954489488,8.512914516 55.954540544,8.512844779 55.954581088,8.512791134 55.954544298,8.51266373 55.954309291,8.512941338 55.95423571,8.512750901 55.954151618,8.512836732 55.95407128,8.512610085 55.95403524,8.512647636 55.95400821,8.512568511 55.954387377,8.512109853 55.954407649,8.512083031 55.954352839,8.511936851 55.953864802,8.512520231 55.953977426,8.512847461 55.954348334,8.513080813 55.954642655,8.513280638 55.954652415,8.51330746 55.954715484,8.51316262","sm33b5d77a",Skjern Tarm,IDVERDE NYE,"K Erhvervsparken 7, 6900 skjern"
"K Trykkerivej 4, 6900 skjern",Overlay,,Polygon,#FFB124,,55.951606216,8.515307805,"55.951606216,8.515307805 55.951600209,8.515342673 55.951496588,8.515415093 55.95147256,8.515318534 55.951421501,8.515342673 55.951406483,8.515267572 55.951227774,8.515372178 55.951601711,8.516906401 55.951811956,8.516745469 55.951721851,8.516364595 55.951804447,8.516300222 55.951826973,8.516292175 55.951778917,8.516077599 55.951768405,8.516131243 55.9516783,8.516195616 55.951541641,8.515602848 55.951633248,8.51553311 55.951651269,8.51553311 55.951606216,8.515307805","smd6718b24",Skjern Tarm,IDVERDE NYE,"K Trykkerivej 4, 6900 skjern"
"K Agervej 11, 69 skjern",Overlay,,Polygon,#FFB124,,55.955133606,8.649893856,"55.955133606,8.649893856 55.955117089,8.649924701 55.954917373,8.651218867 55.954823522,8.651179975 55.954873076,8.65080983 55.954915872,8.650828606 55.954926383,8.65076155 55.954928636,8.650746798 55.954882836,8.650726682 55.954893347,8.650634146 55.954938396,8.650654262 55.954967678,8.650467849 55.9549887,8.650475895 55.955071289,8.649909949 55.955069037,8.649876421 55.955133606,8.649893856","smc1c0b906",Skjern Tarm,IDVERDE NYE,"K Agervej 11, 69 skjern"
