SM Group,SM Title,SM Description,SM Type,Line Color,Fill Color,SM Latitude,SM Longitude,SM Coordinates,smapsID,SM Group 0,SM Group 1,SM Group 2,SM Group 3,SM Group 4
VD Rastepladser,Overlay,,Polygon,#FFB124,,56.423611921,9.39564187,"56.423611921,9.39564187 56.423641589,9.395746476 56.423625272,9.395840354 56.423516984,9.396020062 56.423221787,9.396706707 56.423215854,9.396704025 56.423195086,9.396677203 56.423110532,9.396864957 56.423156517,9.396913237 56.4231491,9.397036619 56.423178768,9.397154636 56.423230688,9.3972807 56.423294474,9.397342391 56.423370128,9.397342391 56.423427981,9.397299475 56.423503634,9.397194869 56.423867064,9.396376796 56.423896732,9.396229274 56.423884865,9.396033473 56.423844814,9.395902044 56.423757294,9.395966417 56.423803279,9.396036155 56.423831463,9.396130032 56.423831464,9.396229274 56.423804763,9.396312422 56.423775095,9.396368749 56.423721693,9.396392889 56.423625273,9.396371431 56.423601539,9.39649213 56.423515502,9.396661109 56.423459133,9.396800584 56.42347545,9.396932013 56.423472484,9.397031255 56.42346655,9.397095628 56.423445783,9.39714659 56.42339683,9.397205598 56.423343428,9.397224374 56.423279642,9.397173412 56.423241073,9.397114403 56.423220305,9.397058077 56.423218822,9.396929331 56.423266291,9.396781809 56.423341945,9.396631606 56.423500669,9.396258779 56.423567422,9.396100528 56.423634174,9.395974464 56.42369351,9.395931549 56.423740978,9.395950324 56.423760262,9.395958371 56.423841848,9.39589668 56.423764712,9.395837672 56.423730595,9.395784027 56.423705377,9.395692832 56.423690543,9.395572133 56.423694993,9.395491667 56.423611921,9.39564187","sm2615d996",Viborg,VD Rastepladser
VD Rastepladser,Overlay,,Polygon,#FFB124,,56.469505539,9.462530801,"56.469505539,9.462530801 56.469560358,9.462466428 56.469653699,9.46240742 56.469736668,9.462402055 56.469776671,9.462337682 56.46980334,9.462281356 56.470102619,9.461012671 56.470038911,9.460846374 56.469990019,9.460771272 56.469969277,9.460682759 56.469979648,9.460524509 56.4698789,9.460921476 56.469921866,9.460886607 56.469964831,9.4609027 56.469979647,9.460948298 56.4699915,9.461036811 56.469813709,9.461836109 56.469721851,9.462206254 56.46968333,9.462267945 56.469629992,9.462284038 56.469603324,9.462241123 56.469585544,9.46217675 56.469505539,9.462530801","smdb0a68d2",Viborg,VD Rastepladser
VD Rastepladser,Overlay,,Polygon,#FFB124,,56.480435216,9.378341621,"56.480435216,9.378341621 56.479998267,9.379095322 56.479983455,9.3790685 56.480399668,9.378287977 56.480435216,9.378341621","smd274bb08",Viborg,VD Rastepladser
VD Rastepladser,Overlay,,Polygon,#FFB124,,56.480375969,9.378051942,"56.480375969,9.378051942 56.479927169,9.379060453 56.479847185,9.378931707 56.479835335,9.378888791 56.479861997,9.378808325 56.479891621,9.378840512 56.479936057,9.378760045 56.479918283,9.37871713 56.479998267,9.378556198 56.480027891,9.378652757 56.479999748,9.378714448 56.479987899,9.378786868 56.480001229,9.378811008 56.480032334,9.378797597 56.48006344,9.378735906 56.480069365,9.378666168 56.480041222,9.378639346 56.480021966,9.378652757 56.479998267,9.378550833 56.480291542,9.37791515 56.480375969,9.378051942","sm5c0fa766",Viborg,VD Rastepladser
VD Rastepladser,Overlay,,Polygon,#FFB124,,56.532922786,9.200112852,"56.532922786,9.200112852 56.532905037,9.201213898 56.532839955,9.201211216 56.53284883,9.200352909 56.53284883,9.200352909 56.532922786,9.200112852","sm9deae9b7",Viborg,VD Rastepladser
Jens dalsgaard fortove ,Overlay,,Line,#1F49FF,,56.488244447,9.139007993,"56.488244447,9.139007993 56.488450288,9.139378138 56.488513965,9.139375456 56.488657608,9.139096506","sm98a92572",Viborg,Jens dalsgaard fortove 
Jens dalsgaard fortove ,Overlay,,Line,#1F49FF,,56.48516249,9.14389683,"56.48516249,9.14389683 56.48525802,9.14428039 56.48526038,9.14427927","sm192ca084",Viborg,Jens dalsgaard fortove 
Jens dalsgaard fortove ,Overlay,,Line,#1F49FF,,56.481638627,9.143436786,"56.481638627,9.143436786 56.481588269,9.14381766","smcc7c9a0c",Viborg,Jens dalsgaard fortove 
Jens dalsgaard fortove ,Overlay,,Line,#EB0920,,56.484982272,9.153265018,"56.484982272,9.153265018 56.484970424,9.153345485 56.484954873,9.15334012 56.484946727,9.153417904 56.484960796,9.153429974 56.484960055,9.153471549 56.484942283,9.153478254 56.484943764,9.153518487 56.484961536,9.153545309 56.484976346,9.15331598 56.484948207,9.153722335 56.484937099,9.153726359 56.484928213,9.153758545 56.484941542,9.153775979 56.48493858,9.153876562 56.484918587,9.153889973 56.484925251,9.153942276 56.484929694,9.153961052 56.484929695,9.153896679 56.484950428,9.153843034 56.48498449,9.153263677","smf5e344fa",Viborg,Jens dalsgaard fortove 
Jens dalsgaard fortove ,Overlay,,Polygon,#1F49FF,,56.482647854,9.141685245,"56.482647854,9.141685245 56.482758935,9.141734865 56.482769303,9.141662446 56.482659703,9.14161953 56.482647854,9.141685245","sm2791959d",Viborg,Jens dalsgaard fortove 
Jens dalsgaard fortove ,Overlay,,Line,#1F49FF,,56.48918326,9.137789764,"56.48918326,9.137789764 56.489030734,9.137510815","sm5efd9475",Viborg,Jens dalsgaard fortove 
Jens dalsgaard fortove ,Overlay,,Line,#1F49FF,,56.481534684,9.150289085,"56.481534684,9.150289085 56.481564307,9.149969902 56.481588005,9.149814334 56.48163392,9.14973655 56.481789438,9.149792876","sm848eeee2",Viborg,Jens dalsgaard fortove 
Jens dalsgaard fortove ,Overlay,,Line,#1F49FF,,56.47890281,9.14970103,"56.47890281,9.14970103 56.4789055,9.14970036","smf888f59c",Viborg,Jens dalsgaard fortove 
Jens dalsgaard fortove ,Overlay,,Line,#1F49FF,,56.48876838,9.135403329,"56.48876838,9.135403329 56.488912022,9.13513779 56.488934235,9.135110968 56.488959409,9.135108286 56.48899643,9.135129743 56.489177092,9.135483795","sm0c06d848",Viborg,Jens dalsgaard fortove 
Jens dalsgaard fortove ,Overlay,,Line,#1F49FF,,56.489550404,9.138337123,"56.489550404,9.138337123 56.48972366,9.138025987","smb0eb3277",Viborg,Jens dalsgaard fortove 
Jens dalsgaard fortove ,Overlay,,Polygon,#1F49FF,,56.486249298,9.149488585,"56.486249298,9.149488585 56.486329269,9.149523454 56.486344078,9.149416166 56.486258183,9.14939739 56.486249298,9.149488585","sm8f2e4c7c",Viborg,Jens dalsgaard fortove 
Jens dalsgaard fortove ,Overlay,,Line,#1F49FF,,56.486372214,9.149150627,"56.486372214,9.149150627 56.486310014,9.149756806 56.486238929,9.150491731 56.486227082,9.150663393","smc9f68bc3",Viborg,Jens dalsgaard fortove 
Jens dalsgaard fortove ,Overlay,,Line,#1F49FF,,56.480775325,9.145180952,"56.480775325,9.145180952 56.481486276,9.144993198 56.481507011,9.144934189 56.481518861,9.144816172 56.481512936,9.144494307","sme6e8a634",Viborg,Jens dalsgaard fortove 
Jens dalsgaard fortove ,Overlay,,Line,#EB0920,,56.4864433,9.150684846,"56.4864433,9.150684846 56.486475881,9.15037371","sm2597b9d9",Viborg,Jens dalsgaard fortove 
Jens dalsgaard fortove ,Overlay,,Line,#EB0920,,56.486455148,9.151014758,"56.486455148,9.151014758 56.486434415,9.150776041","sm792b88d4",Viborg,Jens dalsgaard fortove 
Jens dalsgaard fortove ,Overlay,,Line,#1F49FF,,56.483364305,9.1418416,"56.483364305,9.1418416 56.483422066,9.141323934","smf5c2627d",Viborg,Jens dalsgaard fortove 
Jens dalsgaard fortove ,Overlay,,Polygon,#1F49FF,,56.479178174,9.152481129,"56.479178174,9.152481129 56.479187062,9.152357748 56.479249273,9.15238457 56.479240386,9.152507951 56.479178174,9.152481129","sm75522349",Viborg,Jens dalsgaard fortove 
Jens dalsgaard fortove ,Overlay,,Polygon,#EB0920,,56.479173731,9.152481129,"56.479173731,9.152481129 56.479184099,9.152355066 56.479173731,9.152481129","sm109e2e1e",Viborg,Jens dalsgaard fortove 
Jens dalsgaard fortove ,Overlay,,Line,#1F49FF,,56.483122545,9.135784441,"56.483122545,9.135784441 56.48312995,9.136044616 56.483082556,9.13614654","smcdd86240",Viborg,Jens dalsgaard fortove 
Jens dalsgaard fortove ,Overlay,,Line,#1F49FF,,56.486585126,9.140118889,"56.486585126,9.140118889 56.486653248,9.140231542 56.486665096,9.140307985 56.486637699,9.140368335 56.486587347,9.140415273","smf8d6217a",Viborg,Jens dalsgaard fortove 
Jens dalsgaard fortove ,Overlay,,Line,#1F49FF,,56.482329585,9.14624728,"56.482329585,9.14624728 56.482402899,9.146260691 56.482410304,9.146258009 56.482439186,9.14622314 56.48244437,9.14618693 56.482459181,9.146063548","sm1a2a700b",Viborg,Jens dalsgaard fortove 
Jens dalsgaard fortove ,Overlay,,Line,#1F49FF,,56.484091637,9.146757382,"56.484091637,9.146757382 56.484221968,9.146800297","sm030a709b",Viborg,Jens dalsgaard fortove 
Jens dalsgaard fortove ,Overlay,,Line,#1F49FF,,56.48623139,9.139507738,"56.48623139,9.139507738 56.486446127,9.139883248 56.486446127,9.139883248 56.486447608,9.139888612","smb2996e07",Viborg,Jens dalsgaard fortove 
Jens dalsgaard fortove ,Overlay,,Line,#1F49FF,,56.484353496,9.150588644,"56.484353496,9.150588644 56.484533439,9.150658381","smc3b3f9ad",Viborg,Jens dalsgaard fortove 
Jens dalsgaard fortove ,Overlay,,Line,#1F49FF,,56.48734782,9.141490208,"56.48734782,9.141490208 56.487313019,9.14155324 56.487372996,9.141667234","smf041ed7f",Viborg,Jens dalsgaard fortove 
Jens dalsgaard fortove ,Overlay,,Polygon,#1F49FF,,56.485216739,9.154060383,"56.485216739,9.154060383 56.485205632,9.154362132 56.485216739,9.154060383 56.485216739,9.154060383 56.485216739,9.154060383","smbd733c58",Viborg,Jens dalsgaard fortove 
Jens dalsgaard fortove ,Overlay,,Polygon,#1F49FF,,56.48514343,9.154344697,"56.48514343,9.154344697 56.485200448,9.154356767 56.485204151,9.154240091 56.485149354,9.154230703 56.48514343,9.154344697 56.48514343,9.154344697 56.48514343,9.154344697 56.48514343,9.154344697 56.48514343,9.154344697","sm06846ed3",Viborg,Jens dalsgaard fortove 
Jens dalsgaard fortove ,Overlay,,Polygon,#1F49FF,,56.484976016,9.150536174,"56.484976016,9.150536174 56.484961206,9.150634075 56.484831618,9.150604571 56.484842726,9.150489236 56.484976016,9.150536174","smed3f2add",Viborg,Jens dalsgaard fortove 
Jens dalsgaard fortove ,Overlay,,Line,#1F49FF,,56.484991685,9.150940729,"56.484991685,9.150940729 56.485040558,9.150962187 56.485252339,9.151045336 56.485146327,9.151008232 56.485251477,9.151053829 56.485251477,9.151053829 56.485457992,9.151130131 56.485426151,9.151456019","sm2bee16be",Viborg,Jens dalsgaard fortove 
Jens dalsgaard fortove ,Overlay,,Polygon,#1F49FF,,56.485149291,9.151014934,"56.485149291,9.151014934 56.485113747,9.151371668 56.485204087,9.151403854 56.48525296,9.151060531 56.485149291,9.151014934","smd802fdfa",Viborg,Jens dalsgaard fortove 
Jens dalsgaard fortove ,Overlay,,Line,#1F49FF,,56.48579796,9.153371252,"56.48579796,9.153371252 56.48578241,9.153230436","sm8bf1be70",Viborg,Jens dalsgaard fortove 
Jens dalsgaard fortove ,Overlay,,Line,#1F49FF,,56.48018099,9.149318439,"56.48018099,9.149318439 56.480029909,9.149361355 56.480015097,9.14940427 56.480004729,9.149465961 56.48000621,9.150007767","sme13056e6",Viborg,Jens dalsgaard fortove 
